"nodeID"	"nodeLabel"	"latitude"	"longitude"	"year"
299	"JamaicaCenterParsons_Archer"	40.702407	-73.799973	1988
300	"JamaicaCenterParsonsArcher"	40.702407	-73.799973	1988
301	"Jamaica179thStreet"	40.712459	-73.78448	1950
302	"JamaicaVanWyck"	40.705726	-73.809714	1988
303	"JayStreetBoroughHall"	40.693681	-73.987233	1933
304	"JeffersonStreet"	40.706994	-73.923569	1928
305	"JunctionBoulevard"	40.749175	-73.869097	1917
306	"JuniusStreet"	40.663615	-73.90151	1920
307	"KewGardensUnionTurnpike"	40.714151	-73.830786	1936
308	"KingsHighwayBQ"	40.609229	-73.95884	1908
309	"KingsHighwayF"	40.603186	-73.972344	1919
310	"KingsHighwayN"	40.603147	-73.980231	1915
311	"KingsbridgeRoad4"	40.867444	-73.897433	1917
312	"KingsbridgeRoadBD"	40.866146	-73.894343	1933
313	"KingstonAvenue"	40.669376	-73.942151	1920
314	"KingstonThroopAvenues"	40.679857	-73.940606	1936
315	"KnickerbockerAvenue"	40.698731	-73.918376	1889
316	"KosciuszkoStreet"	40.693167	-73.928633	1888
317	"LafayetteAvenue"	40.686268	-73.974466	1936
318	"LawrenceStreetMetroTech"	40.692158	-73.986311	1920
319	"LexingtonAvenue_59thStreet"	40.762471	-73.9679	1918
320	"LexingtonAvenue53rdStreet"	40.758343	-73.971033	1933
321	"LexingtonAvenue63rdStreet"	40.764649	-73.966398	1989
322	"LibertyAvenue"	40.674357	-73.896489	1948
323	"LivoniaAvenue"	40.663745	-73.90048	1906
324	"LongIslandCityCourtSquare"	40.746477	-73.943996	1933
325	"LongwoodAvenue"	40.816278	-73.896232	1919
326	"LorimerStreetJMZ"	40.704099	-73.947902	1888
327	"LorimerStreetL"	40.714021	-73.949404	1924
328	"LowerEastSideSecondAvenue"	40.723616	-73.991117	1936
329	"MarbleHill225thStreet"	40.874	-73.91	1907
330	"MarcyAvenue"	40.708361	-73.957944	1888
331	"MetropolitanAvenue"	40.712752	-73.951464	1937
332	"MetsWilletsPoint"	40.754558	-73.845581	1927
333	"MiddleVillageMetropolitanAvenue"	40.712232	-73.889194	1915
334	"MiddletownRoad"	40.843424	-73.836751	1920
335	"MontroseAvenue"	40.707612	-73.939877	1924
336	"MorganAvenue"	40.706279	-73.93198	1928
